Run Number,Well,Time - DROP,CP - DROP (psi),TP - DROP (psi),LP - DROP (psi),Liquid Load - DROP (psi),Fluid in Tubing - DROP (bbl),Time - ARRIVING,CP - ARRIVING (psi),TP - ARRIVING (psi),LP - ARRIVING (psi),Lift Pressure - ARRIVING (psi),Lift Factor - ARRIVING,Rise Time (m),Rise Velocity (fpm),Open Duration (m),Close Duration (m),Gas,GasRate,Fluidrate (bbl/m),Lift Pressure - DROP (psi),UpwardRate (psi/m)
859,Anderson_East_2-35,1/28/2025 8:15,280.0,70.0,56.61,210.0,2.68,1/28/2025 8:02,281.0,110.0,57.35,223.65,1.31,7.783333333,579.3147752,12.76666667,0.85,0.14,0.010966057438390065,0.20992167096346695,223.39,0.3058823529411992
856,Anderson_East_2-35,1/28/2025 7:33,279.0,82.0,69.53,197.0,2.51,1/28/2025 7:20,279.0,127.0,67.32,211.68,1.39,6.266666667,719.5212766,12.45,0.85,0.15,0.012048192771084338,0.20160642570281123,209.47,2.6000000000000094
855,Anderson_East_2-35,1/28/2025 7:19,278.0,79.0,67.84,199.0,2.54,1/28/2025 7:07,279.0,113.0,59.8,219.2,1.32,7.0,644.1428571,12.33333333,0.833333333,0.1,0.00810810811029949,0.205945946001607,210.16,10.848000004339191
852,Anderson_East_2-35,1/28/2025 6:39,278.0,73.0,61.32,205.0,2.62,1/28/2025 6:26,280.0,111.0,56.89,223.11,1.32,7.35,613.4693878,13.11666667,0.833333333,0.16,0.012198221089657377,0.19974587034313954,216.68,7.716000003086408
851,Anderson_East_2-35,1/28/2025 6:25,277.0,73.0,60.31,204.0,2.6,1/28/2025 6:13,278.0,128.0,60.46,217.54,1.45,7.683333333,586.8546638,12.18333333,0.766666667,0.12,0.009849521206525177,0.21340629280804552,216.69,1.108695651691864
844,Anderson_East_2-35,1/28/2025 4:50,279.0,80.0,67.12,199.0,2.54,1/28/2025 4:38,278.0,121.0,62.11,215.89,1.38,7.033333333,641.0900474,11.86666667,0.866666667,0.17,0.0143258426926051,0.21404494376009972,211.88,4.626923075143481
843,Anderson_East_2-35,1/28/2025 4:37,278.0,77.0,64.31,201.0,2.56,1/28/2025 4:25,278.0,121.0,62.59,215.41,1.37,7.25,621.9310345,12.7,0.866666667,0.1,0.007874015748031498,0.20157480314960632,213.69,1.98461538385207
838,Anderson_East_2-35,1/28/2025 3:29,276.0,77.0,63.33,199.0,2.54,1/28/2025 3:15,280.0,115.0,58.28,221.72,1.34,5.583333333,807.5820896,13.71666667,0.85,0.17,0.012393681649479057,0.18517618464515767,212.67000000000002,10.647058823529392
837,Anderson_East_2-35,1/28/2025 3:14,276.0,79.0,66.73,197.0,2.51,1/28/2025 3:01,281.0,111.0,55.64,225.36,1.33,7.883333333,571.9661734,13.13333333,0.85,0.12,0.009137055839882502,0.19111675131754233,209.26999999999998,18.92941176470592
831,Anderson_East_2-35,1/28/2025 1:15,275.0,85.0,69.26,190.0,2.42,1/28/2025 1:03,277.0,114.0,54.64,222.36,1.36,8.233333333,547.6518219,12.03333333,0.85,0.15,0.01246537396467185,0.20110803329670582,205.74,19.552941176470593
830,Anderson_East_2-35,1/28/2025 1:02,277.0,73.0,61.63,204.0,2.6,1/28/2025 0:50,283.0,134.0,57.87,225.13,1.51,8.7,518.2758621,12.85,0.833333333,0.15,0.011673151750972763,0.20233463035019456,215.37,11.71200000468479
829,Anderson_East_2-35,1/28/2025 0:49,276.0,70.0,58.33,206.0,2.63,1/28/2025 0:34,279.0,130.0,70.36,208.64,1.4,6.866666667,656.6504854,14.56666667,0.85,0.16,0.010983981690850348,0.18054919904335257,217.67000000000002,-10.623529411764741
827,Anderson_East_2-35,1/28/2025 0:21,278.0,85.0,72.97,193.0,2.46,1/28/2025 0:09,276.0,118.0,68.06,207.94,1.32,5.4,835.0,11.55,0.833333333,0.15,0.012987012987012986,0.21298701298701297,205.03,3.492000001396796
826,Anderson_East_2-35,1/28/2025 0:08,275.0,83.0,71.97,192.0,2.45,1/27/2025 23:57,276.0,122.0,64.05,211.95,1.38,7.266666667,620.5045872,11.83333333,0.85,0.11,0.009295774650505852,0.20704225357944853,203.03,10.49411764705881
818,Anderson_East_2-35,1/27/2025 22:16,277.0,66.0,53.09,211.0,2.69,1/27/2025 22:03,278.0,117.0,55.63,222.37,1.38,8.033333333,561.2863071,12.6,0.85,0.15,0.011904761904761904,0.21349206349206348,223.91,-1.8117647058823436
817,Anderson_East_2-35,1/27/2025 22:02,276.0,65.0,50.64,211.0,2.69,1/27/2025 21:51,276.0,143.0,89.28,186.72,1.4,5.866666667,768.5795455,11.36666667,0.85,0.17,0.01495601172581935,0.2366568914262003,225.36,-45.45882352941178
816,Anderson_East_2-35,1/27/2025 21:50,277.0,71.0,58.8,206.0,2.63,1/27/2025 21:39,278.0,146.0,97.21,180.79,1.37,5.316666667,848.0877743,11.35,0.833333333,0.16,0.014096916299559472,0.2317180616740088,218.2,-44.892000017956796
815,Anderson_East_2-35,1/27/2025 21:38,275.0,102.0,91.58,173.0,2.21,1/27/2025 21:26,277.0,150.0,87.68,189.32,1.49,6.516666667,691.9181586,11.6,0.85,0.11,0.009482758620689655,0.19051724137931034,183.42000000000002,6.941176470588209
814,Anderson_East_2-35,1/27/2025 21:25,276.0,110.0,99.1,166.0,2.12,1/27/2025 21:13,278.0,131.0,76.82,201.18,1.37,5.866666667,768.5795455,11.88333333,0.85,0.16,0.013464235627900207,0.17840112206967776,176.9,28.564705882352943
813,Anderson_East_2-35,1/27/2025 21:13,275.0,101.0,89.32,174.0,2.22,1/27/2025 21:00,277.0,118.0,56.05,220.95,1.39,7.366666667,612.081448,12.2,0.85,0.12,0.009836065573770493,0.1819672131147541,185.68,41.4941176470588
812,Anderson_East_2-35,1/27/2025 21:00,276.0,89.0,77.36,187.0,2.39,1/27/2025 20:46,276.0,129.0,60.4,215.6,1.47,9.7,464.8453608,13.76666667,0.85,0.17,0.01234866827788168,0.17360774814198363,198.64,19.9529411764706
811,Anderson_East_2-35,1/27/2025 20:45,275.0,73.0,59.73,202.0,2.58,1/27/2025 20:28,280.0,159.0,82.68,197.32,1.63,8.4,536.7857143,16.88333333,0.85,0.18,0.010661401779005212,0.15281342549907473,215.27,-21.11764705882355
798,Anderson_East_2-35,1/27/2025 17:28,280.0,65.0,51.49,215.0,2.74,1/27/2025 17:16,285.0,124.0,55.16,229.84,1.43,8.366666667,538.9243028,12.81666667,0.866666667,0.15,0.011703511050272168,0.21378413518497164,228.51,1.5346153840251624
797,Anderson_East_2-35,1/27/2025 17:15,282.0,66.0,53.09,216.0,2.76,1/27/2025 17:01,283.0,122.0,56.48,226.52,1.41,8.016666667,562.4532225,13.71666667,0.883333333,0.16,0.011664641552450877,0.2012150667797776,228.91,-2.705660378379479
796,Anderson_East_2-35,1/27/2025 17:00,284.0,72.0,58.89,212.0,2.7,1/27/2025 16:48,281.0,108.0,55.08,225.92,1.31,7.533333333,598.539823,12.68333333,0.866666667,0.14,0.011038107755857585,0.21287779243439628,225.11,0.9346153842558871
792,Anderson_East_2-35,1/27/2025 16:03,280.0,64.0,51.14,216.0,2.76,1/27/2025 15:50,283.0,113.0,51.89,231.11,1.36,7.116666667,633.5831382,13.45,0.866666667,0.17,0.012639405204460968,0.20520446096654274,228.86,2.5961538451553254
791,Anderson_East_2-35,1/27/2025 15:49,282.0,65.0,50.22,217.0,2.77,1/27/2025 15:36,281.0,109.0,52.03,228.97,1.33,7.65,589.4117647,12.36666667,0.866666667,0.15,0.01212938005063898,0.22398921826846652,231.78,-3.242307691060654
790,Anderson_East_2-35,1/27/2025 15:36,281.0,66.0,54.95,215.0,2.74,1/27/2025 15:23,281.0,109.0,53.42,227.58,1.32,7.7,585.5844156,12.41666667,0.783333333,0.12,0.009664429527606865,0.22067114088035678,226.05,1.9531914901928489
788,Anderson_East_2-35,1/27/2025 15:09,280.0,69.0,56.94,211.0,2.69,1/27/2025 14:56,282.0,109.0,50.17,231.83,1.34,8.35,540.0,12.7,0.85,0.16,0.012598425196850395,0.21181102362204726,223.06,10.317647058823542
787,Anderson_East_2-35,1/27/2025 14:56,281.0,65.0,53.53,216.0,2.76,1/27/2025 14:43,281.0,113.0,49.44,231.56,1.38,8.116666667,555.523614,12.46666667,0.8,0.14,0.011229946521061513,0.2213903742723555,227.47,5.112500000000004
785,Anderson_East_2-35,1/27/2025 14:29,280.0,60.0,48.54,220.0,2.81,1/27/2025 14:18,282.0,107.0,52.66,229.34,1.31,6.783333333,664.7174447,11.76666667,0.866666667,0.15,0.012747875350496353,0.2388101982326317,231.46,-2.4461538452130234
784,Anderson_East_2-35,1/27/2025 14:17,278.0,67.0,54.67,211.0,2.69,1/27/2025 14:05,283.0,108.0,51.47,231.53,1.32,8.083333333,557.814433,12.16666667,0.866666667,0.13,0.010684931503921937,0.22109589035038468,223.32999999999998,9.461538457899428
781,Anderson_East_2-35,1/27/2025 13:37,282.0,72.0,59.04,210.0,2.68,1/27/2025 13:31,280.0,161.0,107.33,172.67,1.45,1.05,4294.285714,5.9,0.883333333,0.15,0.02542372881355932,0.4542372881355932,222.96,-56.932075493181934
780,Anderson_East_2-35,1/27/2025 13:31,282.0,102.0,92.11,180.0,2.3,1/27/2025 13:26,282.0,164.0,121.68,160.32,1.36,0.95,4746.315789,4.95,0.866666667,0.12,0.02424242424242424,0.4646464646464646,189.89,-34.11923075610798
779,Anderson_East_2-35,1/27/2025 13:25,279.0,116.0,107.73,163.0,2.08,1/27/2025 13:16,279.0,203.0,161.04,117.96,1.55,4.083333333,1104.244898,8.75,0.783333333,0.13,0.014857142857142857,0.2377142857142857,171.26999999999998,-68.05531917789587
778,Anderson_East_2-35,1/27/2025 13:15,280.0,134.0,125.84,146.0,1.86,1/27/2025 13:09,284.0,197.0,158.01,125.99,1.45,3.55,1270.140845,6.083333333,0.783333333,0.13,0.021369863014869584,0.3057534246742879,154.16,-35.96170214296243
777,Anderson_East_2-35,1/27/2025 13:08,278.0,174.0,163.5,104.0,1.33,1/27/2025 13:03,288.0,194.0,153.0,135.0,1.44,4.15,1086.506024,5.2,0.783333333,0.13,0.025,0.25576923076923075,114.5,26.17021277709371
776,Anderson_East_2-35,1/27/2025 13:03,283.0,168.0,159.7,115.0,1.47,1/27/2025 12:55,284.0,174.0,142.5,141.5,1.29,5.766666667,781.9075145,7.683333333,0.783333333,0.12,0.015618221258812069,0.19132321042044786,123.30000000000001,23.2340425630783
775,Anderson_East_2-35,1/27/2025 12:54,288.0,163.0,153.26,125.0,1.59,1/27/2025 12:40,282.0,150.0,73.72,208.28,1.58,8.866666667,508.5338346,13.65,0.783333333,0.09,0.006593406593406593,0.11648351648351649,134.74,93.88085110377908
769,Anderson_East_2-35,1/27/2025 11:22,283.0,70.0,57.66,213.0,2.72,1/27/2025 11:09,283.0,112.0,63.74,219.26,1.28,5.816666667,775.1862464,13.11666667,0.866666667,0.18,0.013722998725864547,0.2073697585241754,225.34,-7.015384612686406
768,Anderson_East_2-35,1/27/2025 11:08,281.0,77.0,63.75,204.0,2.6,1/27/2025 10:56,285.0,123.0,64.11,220.89,1.36,7.466666667,603.8839286,12.06666667,0.866666667,0.14,0.011602209941546352,0.21546961320014651,217.25,4.1999999983846
764,Anderson_East_2-35,1/27/2025 10:13,282.0,77.0,64.67,205.0,2.62,1/27/2025 10:01,283.0,114.0,60.02,222.98,1.32,6.65,678.0451128,11.76666667,0.866666667,0.16,0.01359773370719611,0.22266288945533633,217.32999999999998,6.519230766723379
763,Anderson_East_2-35,1/27/2025 10:00,279.0,78.0,65.51,201.0,2.56,1/27/2025 9:48,280.0,129.0,59.7,220.3,1.46,8.066666667,558.9669421,12.75,0.866666667,0.12,0.009411764705882352,0.2007843137254902,213.49,7.857692304670121
755,Anderson_East_2-35,1/27/2025 8:05,277.0,73.0,61.01,204.0,2.6,1/27/2025 7:52,275.0,131.0,54.69,220.31,1.53,8.533333333,528.3984375,12.58333333,0.85,0.15,0.01192052980448226,0.20662251661102585,215.99,5.082352941176462
754,Anderson_East_2-35,1/27/2025 7:51,275.0,68.0,55.43,207.0,2.64,1/27/2025 6:59,280.0,112.0,61.12,218.88,1.3,6.0,751.5,52.43333333,0.833333333,0.15,0.0028607755882301823,0.050349650352851216,219.57,-0.8280000003311973
750,Anderson_East_2-35,1/27/2025 6:12,277.0,71.0,58.75,206.0,2.63,1/27/2025 5:58,278.0,128.0,61.29,216.71,1.44,8.0,563.625,13.5,0.85,0.17,0.012592592592592593,0.1948148148148148,218.25,-1.8117647058823436
749,Anderson_East_2-35,1/27/2025 5:57,279.0,73.0,61.02,206.0,2.63,1/27/2025 5:44,279.0,122.0,64.86,214.14,1.36,7.516666667,599.8669623,12.93333333,0.85,0.15,0.011597938147319057,0.20335051551632743,217.98,-4.517647058823534
746,Anderson_East_2-35,1/27/2025 5:16,279.0,74.0,63.14,205.0,2.62,1/27/2025 5:03,279.0,120.0,55.47,223.53,1.41,8.083333333,557.814433,12.56666667,0.833333333,0.15,0.01193633951938028,0.20848806360517558,215.86,9.204000003681585
745,Anderson_East_2-35,1/27/2025 5:02,281.0,78.0,67.96,203.0,2.59,1/27/2025 4:49,279.0,113.0,54.77,224.23,1.35,7.683333333,586.8546638,13.16666667,0.85,0.13,0.009873417719019388,0.19670886070969396,213.04000000000002,13.164705882352905
741,Anderson_East_2-35,1/27/2025 4:00,280.0,74.0,60.33,206.0,2.63,1/27/2025 3:47,278.0,126.0,62.33,215.67,1.42,7.666666667,588.1304348,12.31666667,0.85,0.15,0.012178619753131632,0.2135317996715746,219.67000000000002,-4.70588235294121
740,Anderson_East_2-35,1/27/2025 3:47,279.0,78.0,67.17,201.0,2.56,1/27/2025 3:34,278.0,134.0,60.14,217.86,1.51,6.866666667,656.6504854,12.86666667,0.85,0.14,0.010880829012725175,0.19896373051840316,211.82999999999998,7.094117647058859
734,Anderson_East_2-35,1/27/2025 2:13,279.0,81.0,70.03,198.0,2.53,1/27/2025 1:59,283.0,126.0,63.35,219.65,1.4,8.1,556.6666667,13.26666667,0.85,0.16,0.012060301504507463,0.19070351754002424,208.97,12.56470588235295
733,Anderson_East_2-35,1/27/2025 1:59,279.0,82.0,70.34,197.0,2.51,1/27/2025 1:45,282.0,121.0,56.7,225.3,1.4,8.45,533.6094675,13.25,0.85,0.14,0.010566037735849057,0.18943396226415093,208.66,19.576470588235313
731,Anderson_East_2-35,1/27/2025 1:29,281.0,71.0,59.76,210.0,2.68,1/27/2025 1:17,278.0,118.0,62.93,215.07,1.34,6.516666667,691.9181586,12.0,0.85,0.17,0.014166666666666668,0.22333333333333336,221.24,-7.258823529411783
730,Anderson_East_2-35,1/27/2025 1:17,278.0,72.0,60.65,206.0,2.63,1/27/2025 1:05,281.0,125.0,57.88,223.12,1.43,7.833333333,575.6170213,11.9,0.833333333,0.14,0.011764705882352943,0.22100840336134453,217.35,6.9240000027696125
729,Anderson_East_2-35,1/27/2025 1:04,276.0,77.0,65.61,199.0,2.54,1/27/2025 0:49,281.0,130.0,52.85,228.15,1.51,10.48333333,430.1112878,14.96666667,0.833333333,0.14,0.009354120265177257,0.16971046766821593,210.39,21.312000008524823
719,Anderson_East_2-35,1/26/2025 22:28,281.0,75.0,62.57,206.0,2.63,1/26/2025 22:14,282.0,128.0,58.99,223.01,1.45,8.066666667,558.9669421,13.65,0.85,0.16,0.011721611721611722,0.19267399267399266,218.43,5.388235294117629
718,Anderson_East_2-35,1/26/2025 22:13,283.0,78.0,66.38,205.0,2.62,1/26/2025 22:00,282.0,112.0,55.26,226.74,1.33,7.616666667,591.9912473,13.25,0.85,0.12,0.009056603773584906,0.19773584905660377,216.62,11.905882352941182
716,Anderson_East_2-35,1/26/2025 21:46,280.0,70.0,58.28,210.0,2.68,1/26/2025 21:34,283.0,125.0,57.78,225.22,1.43,8.133333333,554.3852459,12.3,0.833333333,0.15,0.012195121951219511,0.21788617886178863,221.72,4.20000000168
715,Anderson_East_2-35,1/26/2025 21:33,279.0,64.0,50.73,215.0,2.74,1/26/2025 21:15,286.0,130.0,53.26,232.74,1.49,11.45,393.7991266,18.05,0.85,0.13,0.007202216066481994,0.15180055401662051,228.27,5.258823529411764
709,Anderson_East_2-35,1/26/2025 20:01,285.0,75.0,64.08,210.0,2.68,1/26/2025 19:48,285.0,108.0,57.59,227.41,1.28,6.633333333,679.7487437,13.51666667,0.85,0.16,0.01183723797488601,0.19827373607934065,220.92000000000002,7.635294117647036
708,Anderson_East_2-35,1/26/2025 19:47,282.0,78.0,63.47,204.0,2.6,1/26/2025 19:34,285.0,114.0,59.73,225.27,1.32,7.983333333,564.8016701,12.76666667,0.85,0.12,0.00939947780433434,0.20365535242724406,218.53,7.929411764705893
707,Anderson_East_2-35,1/26/2025 19:33,283.0,71.0,60.61,212.0,2.7,1/26/2025 19:21,285.0,125.0,58.12,226.88,1.42,8.2,549.8780488,12.53333333,0.85,0.15,0.01196808510956598,0.21542553197218767,222.39,5.282352941176481
706,Anderson_East_2-35,1/26/2025 19:20,284.0,74.0,62.78,210.0,2.68,1/26/2025 19:07,284.0,123.0,60.58,223.42,1.39,7.466666667,603.8839286,12.88333333,0.85,0.15,0.011642949550231036,0.2080206986307945,221.22,2.588235294117634
697,Anderson_East_2-35,1/26/2025 15:13,279.0,74.0,59.47,205.0,2.62,1/26/2025 15:01,288.0,129.0,64.45,223.55,1.41,8.383333333,537.8528827,12.31666667,0.866666667,0.15,0.012178619753131632,0.21271989168803251,219.53,4.638461536677527
696,Anderson_East_2-35,1/26/2025 15:00,284.0,77.0,65.53,207.0,2.64,1/26/2025 14:45,289.0,127.0,64.11,224.89,1.39,8.533333333,528.3984375,15.08333333,0.783333333,0.14,0.009281767957852325,0.1750276243480724,218.47,8.1957446843386
682,Anderson_East_2-35,1/26/2025 11:22,290.0,78.0,65.27,212.0,2.7,1/26/2025 11:10,288.0,113.0,60.54,227.46,1.3,7.116666667,633.5831382,12.41666667,0.883333333,0.15,0.01208053690950858,0.21744966437115448,224.73000000000002,3.0905660389020886
681,Anderson_East_2-35,1/26/2025 11:09,288.0,77.0,65.26,211.0,2.69,1/26/2025 10:57,287.0,123.0,64.27,222.73,1.36,7.916666667,569.5578947,12.33333333,0.8,0.12,0.009729729732359386,0.21810810816705622,222.74,-0.012500000000024158
678,Anderson_East_2-35,1/26/2025 10:26,291.0,79.0,66.19,212.0,2.7,1/26/2025 10:14,288.0,130.0,62.77,225.23,1.43,7.433333333,606.5919283,12.73333333,0.866666667,0.16,0.012565445029467394,0.21204188487226228,224.81,0.48461538442897967
677,Anderson_East_2-35,1/26/2025 10:13,288.0,77.0,65.09,211.0,2.69,1/26/2025 10:00,286.0,110.0,58.36,227.64,1.29,6.8,663.0882353,13.23333333,0.783333333,0.13,0.009823677584338457,0.2032745592451573,222.91,6.038297874909901
666,Anderson_East_2-35,1/26/2025 6:32,291.0,64.0,52.15,227.0,2.9,1/26/2025 6:19,291.0,126.0,70.0,221.0,1.34,7.033333333,641.0900474,13.01666667,0.9,0.16,0.012291933415546241,0.2227912931567756,238.85,-19.833333333333325
665,Anderson_East_2-35,1/26/2025 6:18,291.0,78.0,65.74,213.0,2.72,1/26/2025 6:06,287.0,121.0,63.92,223.08,1.34,7.4,609.3243243,12.01666667,0.866666667,0.14,0.011650485433661447,0.2263522884254224,225.26,-2.515384614417135
660,Anderson_East_2-35,1/26/2025 3:29,293.0,90.0,78.91,203.0,2.59,1/26/2025 3:17,292.0,127.0,82.63,209.37,1.27,4.683333333,962.7758007,11.88333333,0.866666667,0.16,0.013464235627900207,0.21795231422663458,214.09,-5.446153844059171
659,Anderson_East_2-35,1/26/2025 3:16,289.0,94.0,80.87,195.0,2.49,1/26/2025 3:05,290.0,156.0,84.47,205.53,1.53,7.1,635.0704225,11.03333333,0.85,0.13,0.01178247734494939,0.22567975837633833,208.13,-3.0588235294117583
658,Anderson_East_2-35,1/26/2025 3:04,290.0,95.0,84.72,195.0,2.49,1/26/2025 2:24,297.0,129.0,65.72,231.28,1.38,8.233333333,547.6518219,40.7,0.8,0.13,0.003194103194103194,0.06117936117936118,205.28,32.5
656,Anderson_East_2-35,1/26/2025 2:08,296.0,80.0,68.0,216.0,2.76,1/26/2025 1:55,294.0,124.0,71.17,222.83,1.31,6.466666667,697.2680412,12.68333333,0.866666667,0.15,0.011826544024133126,0.2176084100440495,228.0,-5.965384613090222
655,Anderson_East_2-35,1/26/2025 1:55,294.0,87.0,74.6,207.0,2.64,1/26/2025 1:43,294.0,116.0,63.63,230.37,1.29,7.8,578.0769231,11.86666667,0.866666667,0.14,0.011797752805674789,0.22247191004986744,219.4,12.657692302823964
654,Anderson_East_2-35,1/26/2025 1:42,293.0,86.0,74.34,207.0,2.64,1/26/2025 1:30,295.0,118.0,61.5,233.5,1.32,8.216666667,548.7626775,12.3,0.866666667,0.13,0.01056910569105691,0.2146341463414634,218.66,17.12307691649113
628,Anderson_East_2-35,1/25/2025 18:40,289.0,75.0,64.39,214.0,2.73,1/25/2025 18:30,288.0,101.0,53.95,234.05,1.25,6.666666667,676.35,9.616666667,0.866666667,0.12,0.012478336221404563,0.2838821490369538,224.61,10.892307688118342
627,Anderson_East_2-35,1/25/2025 18:29,287.0,65.0,52.53,222.0,2.83,1/25/2025 18:23,287.0,121.0,73.09,213.91,1.29,4.183333333,1077.848606,6.683333333,0.783333333,0.12,0.01795511222034689,0.42344139652984747,234.47,-26.246808521807157
626,Anderson_East_2-35,1/25/2025 18:22,288.0,69.0,58.13,219.0,2.79,1/25/2025 18:18,287.0,138.0,98.16,188.84,1.27,2.616666667,1723.184713,3.733333333,0.883333333,0.18,0.04821428571859056,0.7473214286381537,229.87,-46.44905662130153
620,Anderson_East_2-35,1/25/2025 16:18,276.0,203.0,195.75,73.0,0.93,1/25/2025 16:09,283.0,120.0,68.0,215.0,1.32,7.75,581.8064516,9.583333333,0.866666667,0.16,0.01669565217449376,0.09704347826424499,80.25,155.48076917096895
619,Anderson_East_2-35,1/25/2025 16:08,283.0,120.0,109.91,163.0,2.08,1/25/2025 15:56,285.0,117.0,67.71,217.29,1.29,6.683333333,674.6633416,11.88333333,0.866666667,0.13,0.010939691447668919,0.1750350631627027,173.09,50.99999998038461
613,Anderson_East_2-35,1/25/2025 14:49,277.0,75.0,65.82,202.0,2.58,1/25/2025 14:39,279.0,117.0,66.23,212.77,1.31,6.033333333,747.3480663,9.85,0.866666667,0.13,0.01319796954314721,0.2619289340101523,211.18,1.8346153839097674
612,Anderson_East_2-35,1/25/2025 14:39,279.0,74.0,63.03,205.0,2.62,1/25/2025 14:31,279.0,121.0,80.19,198.81,1.26,4.7,959.3617021,7.916666667,0.783333333,0.14,0.017684210525571193,0.330947368407118,215.97,-21.906382988045266
611,Anderson_East_2-35,1/25/2025 14:30,278.0,80.0,70.67,198.0,2.53,1/25/2025 14:22,279.0,149.0,101.11,177.89,1.37,5.1,884.1176471,8.15,0.8,0.13,0.01595092024539877,0.3104294478527607,207.32999999999998,-36.8
610,Anderson_East_2-35,1/25/2025 14:21,279.0,92.0,82.52,187.0,2.39,1/25/2025 14:16,279.0,151.0,115.86,163.14,1.27,3.2,1409.0625,5.033333333,0.783333333,0.14,0.02781456953826587,0.47483443711753875,196.48000000000002,-42.56170214577098
605,Anderson_East_2-35,1/25/2025 13:58,275.0,165.0,157.72,110.0,1.4,1/25/2025 13:52,278.0,204.0,177.16,100.84,1.36,5.033333333,895.8278146,6.083333333,0.783333333,0.11,0.018082191781812723,0.2301369863139801,117.28,-20.987234051483927
598,Anderson_East_2-35,1/25/2025 13:24,277.0,186.0,178.37,91.0,1.16,1/25/2025 13:17,277.0,204.0,177.21,99.79,1.37,5.766666667,781.9075145,6.8,0.783333333,0.1,0.014705882352941178,0.17058823529411765,98.63,1.4808510644599504
595,Anderson_East_2-35,1/25/2025 13:08,278.0,190.0,182.83,88.0,1.12,1/25/2025 13:02,275.0,213.0,182.52,92.48,1.49,5.566666667,810.0,6.533333333,0.9,0.12,0.01836734693971262,0.1714285714373178,95.16999999999999,-2.9888888888888707
590,Anderson_East_2-35,1/25/2025 12:44,277.0,184.0,176.91,93.0,1.19,1/25/2025 12:39,276.0,212.0,175.8,100.2,1.57,4.083333333,1104.244898,5.116666667,0.866666667,0.12,0.02345276872811383,0.23257328988712878,100.09,0.12692307687425972
589,Anderson_East_2-35,1/25/2025 12:38,276.0,188.0,176.83,88.0,1.12,1/25/2025 12:35,276.0,208.0,175.13,100.87,1.48,1.216666667,3706.027397,2.266666667,0.866666667,0.14,0.061764705873269904,0.49411764698615923,99.16999999999999,1.9615384607840434
588,Anderson_East_2-35,1/25/2025 12:35,275.0,184.0,177.27,91.0,1.16,1/25/2025 12:30,279.0,204.0,168.85,110.15,1.47,3.9,1156.153846,4.866666667,0.866666667,0.12,0.02465753424488647,0.2383561643672359,97.72999999999999,14.330769225257416
587,Anderson_East_2-35,1/25/2025 12:29,276.0,182.0,175.04,94.0,1.2,1/25/2025 12:27,278.0,202.0,169.57,108.43,1.43,0.433333333,10405.38462,1.566666667,0.783333333,0.12,0.0765957446645541,0.7659574466455409,100.96000000000001,9.536170216823901
586,Anderson_East_2-35,1/25/2025 12:26,278.0,178.0,170.25,100.0,1.28,1/25/2025 12:22,275.0,207.0,168.09,106.91,1.57,3.9,1156.153846,4.866666667,0.866666667,0.12,0.02465753424488647,0.26301369861212237,107.75,-0.9692307688579922
585,Anderson_East_2-35,1/25/2025 12:21,277.0,180.0,170.79,97.0,1.24,1/25/2025 12:16,278.0,200.0,162.58,115.42,1.48,3.75,1202.4,4.8,0.783333333,0.12,0.025,0.25833333333333336,106.21000000000001,11.7574468135138
584,Anderson_East_2-35,1/25/2025 12:15,275.0,178.0,170.45,97.0,1.24,1/25/2025 12:08,276.0,193.0,159.17,116.83,1.41,5.466666667,824.8170732,7.05,0.783333333,0.14,0.019858156028368795,0.17588652482269504,104.55000000000001,15.676595751351726
583,Anderson_East_2-35,1/25/2025 12:07,278.0,171.0,163.61,107.0,1.37,1/25/2025 11:55,286.0,174.0,125.28,160.72,1.44,7.483333333,602.5389755,12.28333333,0.783333333,0.11,0.008955223883027198,0.1115332429067933,114.38999999999999,59.144680876231796
582,Anderson_East_2-35,1/25/2025 11:54,275.0,168.0,159.84,107.0,1.37,1/25/2025 11:46,281.0,124.0,76.67,204.33,1.3,6.85,658.2481752,8.766666667,0.8,0.11,0.012547528516633173,0.15627376425261316,115.16,111.46250000000002
581,Anderson_East_2-35,1/25/2025 11:45,287.0,135.0,124.94,152.0,1.94,1/25/2025 11:33,279.0,129.0,66.09,212.91,1.42,7.166666667,629.1627907,11.68333333,0.8,0.1,0.008559201143668817,0.16604850218717504,162.06,63.56249999999999
575,Anderson_East_2-35,1/25/2025 10:24,280.0,71.0,59.79,209.0,2.67,1/25/2025 10:13,279.0,142.0,72.22,206.78,1.51,7.233333333,623.3640553,11.31666667,0.866666667,0.14,0.01237113401697463,0.23593519875230184,220.21,-15.496153840193795
574,Anderson_East_2-35,1/25/2025 10:12,279.0,85.0,74.42,194.0,2.47,1/25/2025 8:59,282.0,115.0,60.68,221.32,1.33,7.8,578.0769231,73.46666667,0.783333333,0.14,0.0019056261342148086,0.03362068965364698,204.57999999999998,21.37021277505117
570,Anderson_East_2-35,1/25/2025 8:12,281.0,69.0,55.45,212.0,2.7,1/25/2025 7:58,282.0,115.0,53.09,228.91,1.37,7.966666667,565.9832636,13.8,0.85,0.17,0.012318840579710146,0.1956521739130435,225.55,3.952941176470571
569,Anderson_East_2-35,1/25/2025 7:57,279.0,67.0,53.72,212.0,2.7,1/25/2025 7:44,279.0,114.0,47.1,231.9,1.41,8.016666667,562.4532225,12.91666667,0.85,0.14,0.01083870967462227,0.20903225801057235,225.28,7.788235294117652
